"fips","SCC","Pollutant","Emissions","type","year"
"24510","220100123B","PM25-PRI",7.38,"ON-ROAD",1999
"24510","220100123T","PM25-PRI",2.78,"ON-ROAD",1999
"24510","220100123X","PM25-PRI",11.76,"ON-ROAD",1999
"24510","220100125B","PM25-PRI",3.5,"ON-ROAD",1999
"24510","220100125T","PM25-PRI",1.32,"ON-ROAD",1999
"24510","220100125X","PM25-PRI",5.58,"ON-ROAD",1999
"24510","220100127B","PM25-PRI",4.43,"ON-ROAD",1999
"24510","220100127T","PM25-PRI",1.67,"ON-ROAD",1999
"24510","220100127X","PM25-PRI",8.41,"ON-ROAD",1999
"24510","220100129B","PM25-PRI",3.66,"ON-ROAD",1999
"24510","220100129T","PM25-PRI",1.38,"ON-ROAD",1999
"24510","220100129X","PM25-PRI",6.94,"ON-ROAD",1999
"24510","220100131B","PM25-PRI",1.64,"ON-ROAD",1999
"24510","220100131T","PM25-PRI",0.62,"ON-ROAD",1999
"24510","220100131X","PM25-PRI",3.11,"ON-ROAD",1999
"24510","220100133B","PM25-PRI",1.53,"ON-ROAD",1999
"24510","220100133T","PM25-PRI",0.58,"ON-ROAD",1999
"24510","220100133X","PM25-PRI",2.89,"ON-ROAD",1999
"24510","220102023B","PM25-PRI",2.77,"ON-ROAD",1999
"24510","220102023T","PM25-PRI",1.05,"ON-ROAD",1999
"24510","220102023X","PM25-PRI",5.96,"ON-ROAD",1999
"24510","220102025B","PM25-PRI",1.32,"ON-ROAD",1999
"24510","220102025T","PM25-PRI",0.5,"ON-ROAD",1999
"24510","220102025X","PM25-PRI",2.83,"ON-ROAD",1999
"24510","220102027B","PM25-PRI",1.67,"ON-ROAD",1999
"24510","220102027T","PM25-PRI",0.63,"ON-ROAD",1999
"24510","220102027X","PM25-PRI",3.77,"ON-ROAD",1999
"24510","220102029B","PM25-PRI",1.38,"ON-ROAD",1999
"24510","220102029T","PM25-PRI",0.52,"ON-ROAD",1999
"24510","220102029X","PM25-PRI",3.11,"ON-ROAD",1999
"24510","220102031B","PM25-PRI",0.62,"ON-ROAD",1999
"24510","220102031T","PM25-PRI",0.23,"ON-ROAD",1999
"24510","220102031X","PM25-PRI",1.4,"ON-ROAD",1999
"24510","220102033B","PM25-PRI",0.57,"ON-ROAD",1999
"24510","220102033T","PM25-PRI",0.22,"ON-ROAD",1999
"24510","220102033X","PM25-PRI",1.3,"ON-ROAD",1999
"24510","220104023B","PM25-PRI",0.95,"ON-ROAD",1999
"24510","220104023T","PM25-PRI",0.36,"ON-ROAD",1999
"24510","220104023X","PM25-PRI",3.43,"ON-ROAD",1999
"24510","220104025B","PM25-PRI",0.45,"ON-ROAD",1999
"24510","220104025T","PM25-PRI",0.17,"ON-ROAD",1999
"24510","220104025X","PM25-PRI",1.63,"ON-ROAD",1999
"24510","220104027B","PM25-PRI",0.57,"ON-ROAD",1999
"24510","220104027T","PM25-PRI",0.22,"ON-ROAD",1999
"24510","220104027X","PM25-PRI",2.11,"ON-ROAD",1999
"24510","220104029B","PM25-PRI",0.47,"ON-ROAD",1999
"24510","220104029T","PM25-PRI",0.18,"ON-ROAD",1999
"24510","220104029X","PM25-PRI",1.74,"ON-ROAD",1999
"24510","220104031B","PM25-PRI",0.21,"ON-ROAD",1999
"24510","220104031T","PM25-PRI",0.08,"ON-ROAD",1999
"24510","220104031X","PM25-PRI",0.78,"ON-ROAD",1999
"24510","220104033B","PM25-PRI",0.2,"ON-ROAD",1999
"24510","220104033T","PM25-PRI",0.07,"ON-ROAD",1999
"24510","220104033X","PM25-PRI",0.73,"ON-ROAD",1999
"24510","220107023B","PM25-PRI",0.36,"ON-ROAD",1999
"24510","220107023T","PM25-PRI",0.15,"ON-ROAD",1999
"24510","220107023X","PM25-PRI",5.27,"ON-ROAD",1999
"24510","220107025B","PM25-PRI",0.17,"ON-ROAD",1999
"24510","220107025T","PM25-PRI",0.07,"ON-ROAD",1999
"24510","220107025X","PM25-PRI",2.5,"ON-ROAD",1999
"24510","220107027B","PM25-PRI",0.22,"ON-ROAD",1999
"24510","220107027T","PM25-PRI",0.09,"ON-ROAD",1999
"24510","220107027X","PM25-PRI",3.13,"ON-ROAD",1999
"24510","220107029B","PM25-PRI",0.18,"ON-ROAD",1999
"24510","220107029T","PM25-PRI",0.07,"ON-ROAD",1999
"24510","220107029X","PM25-PRI",2.58,"ON-ROAD",1999
"24510","220107031B","PM25-PRI",0.08,"ON-ROAD",1999
"24510","220107031T","PM25-PRI",0.03,"ON-ROAD",1999
"24510","220107031X","PM25-PRI",1.16,"ON-ROAD",1999
"24510","220107033B","PM25-PRI",0.07,"ON-ROAD",1999
"24510","220107033T","PM25-PRI",0.03,"ON-ROAD",1999
"24510","220107033X","PM25-PRI",1.08,"ON-ROAD",1999
"24510","220108023B","PM25-PRI",0.05,"ON-ROAD",1999
"24510","220108023T","PM25-PRI",0.01,"ON-ROAD",1999
"24510","220108023X","PM25-PRI",0.13,"ON-ROAD",1999
"24510","220108025B","PM25-PRI",0.02,"ON-ROAD",1999
"24510","220108025X","PM25-PRI",0.06,"ON-ROAD",1999
"24510","220108027B","PM25-PRI",0.03,"ON-ROAD",1999
"24510","220108027T","PM25-PRI",0.01,"ON-ROAD",1999
"24510","220108027X","PM25-PRI",0.08,"ON-ROAD",1999
"24510","220108029B","PM25-PRI",0.02,"ON-ROAD",1999
"24510","220108029X","PM25-PRI",0.07,"ON-ROAD",1999
"24510","220108031B","PM25-PRI",0.01,"ON-ROAD",1999
"24510","220108031X","PM25-PRI",0.03,"ON-ROAD",1999
"24510","220108033B","PM25-PRI",0.01,"ON-ROAD",1999
"24510","220108033X","PM25-PRI",0.03,"ON-ROAD",1999
"24510","223000123B","PM25-PRI",0.02,"ON-ROAD",1999
"24510","223000123T","PM25-PRI",0.01,"ON-ROAD",1999
"24510","223000123X","PM25-PRI",1.09,"ON-ROAD",1999
"24510","223000125B","PM25-PRI",0.01,"ON-ROAD",1999
"24510","223000125X","PM25-PRI",0.52,"ON-ROAD",1999
"24510","223000127B","PM25-PRI",0.01,"ON-ROAD",1999
"24510","223000127X","PM25-PRI",0.66,"ON-ROAD",1999
"24510","223000129B","PM25-PRI",0.01,"ON-ROAD",1999
"24510","223000129X","PM25-PRI",0.54,"ON-ROAD",1999
"24510","223000131X","PM25-PRI",0.24,"ON-ROAD",1999
"24510","223000133X","PM25-PRI",0.23,"ON-ROAD",1999
"24510","223006023B","PM25-PRI",0.02,"ON-ROAD",1999
"24510","223006023T","PM25-PRI",0.01,"ON-ROAD",1999
"24510","223006023X","PM25-PRI",0.92,"ON-ROAD",1999
"24510","223006025B","PM25-PRI",0.01,"ON-ROAD",1999
"24510","223006025X","PM25-PRI",0.44,"ON-ROAD",1999
"24510","223006027B","PM25-PRI",0.01,"ON-ROAD",1999
"24510","223006027X","PM25-PRI",0.55,"ON-ROAD",1999
"24510","223006029B","PM25-PRI",0.01,"ON-ROAD",1999
"24510","223006029X","PM25-PRI",0.46,"ON-ROAD",1999
"24510","223006031X","PM25-PRI",0.2,"ON-ROAD",1999
"24510","223006033X","PM25-PRI",0.19,"ON-ROAD",1999
"24510","223007123B","PM25-PRI",0.1,"ON-ROAD",1999
"24510","223007123T","PM25-PRI",0.04,"ON-ROAD",1999
"24510","223007123X","PM25-PRI",4.14,"ON-ROAD",1999
"24510","223007125B","PM25-PRI",0.05,"ON-ROAD",1999
"24510","223007125T","PM25-PRI",0.02,"ON-ROAD",1999
"24510","223007125X","PM25-PRI",1.97,"ON-ROAD",1999
"24510","223007127B","PM25-PRI",0.06,"ON-ROAD",1999
"24510","223007127T","PM25-PRI",0.02,"ON-ROAD",1999
"24510","223007127X","PM25-PRI",2.49,"ON-ROAD",1999
"24510","223007129B","PM25-PRI",0.05,"ON-ROAD",1999
"24510","223007129T","PM25-PRI",0.02,"ON-ROAD",1999
"24510","223007129X","PM25-PRI",2.05,"ON-ROAD",1999
"24510","223007131B","PM25-PRI",0.02,"ON-ROAD",1999
"24510","223007131T","PM25-PRI",0.01,"ON-ROAD",1999
"24510","223007131X","PM25-PRI",0.92,"ON-ROAD",1999
"24510","223007133B","PM25-PRI",0.02,"ON-ROAD",1999
"24510","223007133T","PM25-PRI",0.01,"ON-ROAD",1999
"24510","223007133X","PM25-PRI",0.86,"ON-ROAD",1999
"24510","223007223B","PM25-PRI",0.06,"ON-ROAD",1999
"24510","223007223T","PM25-PRI",0.03,"ON-ROAD",1999
"24510","223007223X","PM25-PRI",2.07,"ON-ROAD",1999
"24510","223007225B","PM25-PRI",0.03,"ON-ROAD",1999
"24510","223007225T","PM25-PRI",0.02,"ON-ROAD",1999
"24510","223007225X","PM25-PRI",0.98,"ON-ROAD",1999
"24510","223007227B","PM25-PRI",0.03,"ON-ROAD",1999
"24510","223007227T","PM25-PRI",0.02,"ON-ROAD",1999
"24510","223007227X","PM25-PRI",1.25,"ON-ROAD",1999
"24510","223007229B","PM25-PRI",0.03,"ON-ROAD",1999
"24510","223007229T","PM25-PRI",0.02,"ON-ROAD",1999
"24510","223007229X","PM25-PRI",1.03,"ON-ROAD",1999
"24510","223007231B","PM25-PRI",0.01,"ON-ROAD",1999
"24510","223007231T","PM25-PRI",0.01,"ON-ROAD",1999
"24510","223007231X","PM25-PRI",0.46,"ON-ROAD",1999
"24510","223007233B","PM25-PRI",0.01,"ON-ROAD",1999
"24510","223007233T","PM25-PRI",0.01,"ON-ROAD",1999
"24510","223007233X","PM25-PRI",0.43,"ON-ROAD",1999
"24510","223007323B","PM25-PRI",0.13,"ON-ROAD",1999
"24510","223007323T","PM25-PRI",0.08,"ON-ROAD",1999
"24510","223007323X","PM25-PRI",11.44,"ON-ROAD",1999
"24510","223007325B","PM25-PRI",0.06,"ON-ROAD",1999
"24510","223007325T","PM25-PRI",0.04,"ON-ROAD",1999
"24510","223007325X","PM25-PRI",5.43,"ON-ROAD",1999
"24510","223007327B","PM25-PRI",0.08,"ON-ROAD",1999
"24510","223007327T","PM25-PRI",0.05,"ON-ROAD",1999
"24510","223007327X","PM25-PRI",6.88,"ON-ROAD",1999
"24510","223007329B","PM25-PRI",0.07,"ON-ROAD",1999
"24510","223007329T","PM25-PRI",0.04,"ON-ROAD",1999
"24510","223007329X","PM25-PRI",5.67,"ON-ROAD",1999
"24510","223007331B","PM25-PRI",0.03,"ON-ROAD",1999
"24510","223007331T","PM25-PRI",0.02,"ON-ROAD",1999
"24510","223007331X","PM25-PRI",2.54,"ON-ROAD",1999
"24510","223007333B","PM25-PRI",0.03,"ON-ROAD",1999
"24510","223007333T","PM25-PRI",0.02,"ON-ROAD",1999
"24510","223007333X","PM25-PRI",2.37,"ON-ROAD",1999
"24510","223007423B","PM25-PRI",0.38,"ON-ROAD",1999
"24510","223007423T","PM25-PRI",0.64,"ON-ROAD",1999
"24510","223007423X","PM25-PRI",46.43,"ON-ROAD",1999
"24510","223007425B","PM25-PRI",0.18,"ON-ROAD",1999
"24510","223007425T","PM25-PRI",0.31,"ON-ROAD",1999
"24510","223007425X","PM25-PRI",22.05,"ON-ROAD",1999
"24510","223007427B","PM25-PRI",0.23,"ON-ROAD",1999
"24510","223007427T","PM25-PRI",0.39,"ON-ROAD",1999
"24510","223007427X","PM25-PRI",27.91,"ON-ROAD",1999
"24510","223007429B","PM25-PRI",0.19,"ON-ROAD",1999
"24510","223007429T","PM25-PRI",0.32,"ON-ROAD",1999
"24510","223007429X","PM25-PRI",23.03,"ON-ROAD",1999
"24510","223007431B","PM25-PRI",0.08,"ON-ROAD",1999
"24510","223007431T","PM25-PRI",0.14,"ON-ROAD",1999
"24510","223007431X","PM25-PRI",10.33,"ON-ROAD",1999
"24510","223007433B","PM25-PRI",0.08,"ON-ROAD",1999
"24510","223007433T","PM25-PRI",0.13,"ON-ROAD",1999
"24510","223007433X","PM25-PRI",9.61,"ON-ROAD",1999
"24510","223007523B","PM25-PRI",0.02,"ON-ROAD",1999
"24510","223007523T","PM25-PRI",0.01,"ON-ROAD",1999
"24510","223007523X","PM25-PRI",4.22,"ON-ROAD",1999
"24510","223007525B","PM25-PRI",0.01,"ON-ROAD",1999
"24510","223007525X","PM25-PRI",2,"ON-ROAD",1999
"24510","223007527B","PM25-PRI",0.01,"ON-ROAD",1999
"24510","223007527T","PM25-PRI",0.01,"ON-ROAD",1999
"24510","223007527X","PM25-PRI",2.53,"ON-ROAD",1999
"24510","223007529B","PM25-PRI",0.01,"ON-ROAD",1999
"24510","223007529X","PM25-PRI",2.09,"ON-ROAD",1999
"24510","223007531X","PM25-PRI",0.94,"ON-ROAD",1999
"24510","223007533X","PM25-PRI",0.87,"ON-ROAD",1999
"24510","2260003030","PM25-PRI",0.03,"NON-ROAD",1999
"24510","2260003040","PM25-PRI",0,"NON-ROAD",1999
"24510","2260004016","PM25-PRI",0.16,"NON-ROAD",1999
"24510","2260004021","PM25-PRI",2.75,"NON-ROAD",1999
"24510","2260004026","PM25-PRI",1.62,"NON-ROAD",1999
"24510","2260004031","PM25-PRI",1.73,"NON-ROAD",1999
"24510","2260004036","PM25-PRI",1.74,"NON-ROAD",1999
"24510","2260004071","PM25-PRI",0,"NON-ROAD",1999
"24510","2260006005","PM25-PRI",0.23,"NON-ROAD",1999
"24510","2260006010","PM25-PRI",1.66,"NON-ROAD",1999
"24510","2260006015","PM25-PRI",0,"NON-ROAD",1999
"24510","2265001050","PM25-PRI",0.13,"NON-ROAD",1999
"24510","2265003010","PM25-PRI",0.03,"NON-ROAD",1999
"24510","2265003020","PM25-PRI",0.1,"NON-ROAD",1999
"24510","2265003030","PM25-PRI",0.03,"NON-ROAD",1999
"24510","2265003040","PM25-PRI",0.1,"NON-ROAD",1999
"24510","2265003050","PM25-PRI",0,"NON-ROAD",1999
"24510","2265003060","PM25-PRI",0,"NON-ROAD",1999
"24510","2265003070","PM25-PRI",0.01,"NON-ROAD",1999
"24510","2265004011","PM25-PRI",0.12,"NON-ROAD",1999
"24510","2265004016","PM25-PRI",0.11,"NON-ROAD",1999
"24510","2265004026","PM25-PRI",0,"NON-ROAD",1999
"24510","2265004031","PM25-PRI",0.07,"NON-ROAD",1999
"24510","2265004036","PM25-PRI",0.03,"NON-ROAD",1999
"24510","2265004041","PM25-PRI",0.01,"NON-ROAD",1999
"24510","2265004046","PM25-PRI",0.01,"NON-ROAD",1999
"24510","2265004051","PM25-PRI",0.02,"NON-ROAD",1999
"24510","2265004056","PM25-PRI",0.11,"NON-ROAD",1999
"24510","2265004066","PM25-PRI",0.02,"NON-ROAD",1999
"24510","2265004071","PM25-PRI",0.35,"NON-ROAD",1999
"24510","2265004076","PM25-PRI",0.03,"NON-ROAD",1999
"24510","2265006005","PM25-PRI",0.71,"NON-ROAD",1999
"24510","2265006010","PM25-PRI",0.25,"NON-ROAD",1999
"24510","2265006015","PM25-PRI",0.12,"NON-ROAD",1999
"24510","2265006025","PM25-PRI",0.22,"NON-ROAD",1999
"24510","2265006030","PM25-PRI",0.43,"NON-ROAD",1999
"24510","2267003010","PM25-PRI",0.02,"NON-ROAD",1999
"24510","2267003020","PM25-PRI",1.8,"NON-ROAD",1999
"24510","2267003030","PM25-PRI",0.01,"NON-ROAD",1999
"24510","2267003040","PM25-PRI",0,"NON-ROAD",1999
"24510","2267003050","PM25-PRI",0,"NON-ROAD",1999
"24510","2267003070","PM25-PRI",0.01,"NON-ROAD",1999
"24510","2267004066","PM25-PRI",0,"NON-ROAD",1999
"24510","2267006005","PM25-PRI",0.05,"NON-ROAD",1999
"24510","2267006010","PM25-PRI",0.01,"NON-ROAD",1999
"24510","2267006015","PM25-PRI",0.02,"NON-ROAD",1999
"24510","2267006025","PM25-PRI",0.02,"NON-ROAD",1999
"24510","2267006030","PM25-PRI",0,"NON-ROAD",1999
"24510","2268003020","PM25-PRI",0.14,"NON-ROAD",1999
"24510","2268003060","PM25-PRI",0,"NON-ROAD",1999
"24510","2268003070","PM25-PRI",0,"NON-ROAD",1999
"24510","2268006005","PM25-PRI",0.02,"NON-ROAD",1999
"24510","2268006010","PM25-PRI",0,"NON-ROAD",1999
"24510","2268006015","PM25-PRI",0,"NON-ROAD",1999
"24510","2268006020","PM25-PRI",0.05,"NON-ROAD",1999
"24510","2270003010","PM25-PRI",0.99,"NON-ROAD",1999
"24510","2270003020","PM25-PRI",5.26,"NON-ROAD",1999
"24510","2270003030","PM25-PRI",2.05,"NON-ROAD",1999
"24510","2270003040","PM25-PRI",2.12,"NON-ROAD",1999
"24510","2270003050","PM25-PRI",0.22,"NON-ROAD",1999
"24510","2270003060","PM25-PRI",11.8,"NON-ROAD",1999
"24510","2270003070","PM25-PRI",2.43,"NON-ROAD",1999
"24510","2270004031","PM25-PRI",0,"NON-ROAD",1999
"24510","2270004036","PM25-PRI",0.09,"NON-ROAD",1999
"24510","2270004046","PM25-PRI",1.37,"NON-ROAD",1999
"24510","2270004056","PM25-PRI",0.18,"NON-ROAD",1999
"24510","2270004066","PM25-PRI",0.36,"NON-ROAD",1999
"24510","2270004071","PM25-PRI",0.49,"NON-ROAD",1999
"24510","2270004076","PM25-PRI",0,"NON-ROAD",1999
"24510","2270006005","PM25-PRI",7.15,"NON-ROAD",1999
"24510","2270006010","PM25-PRI",1.58,"NON-ROAD",1999
"24510","2270006015","PM25-PRI",3.67,"NON-ROAD",1999
"24510","2270006025","PM25-PRI",4.06,"NON-ROAD",1999
"24510","2270006030","PM25-PRI",0.2,"NON-ROAD",1999
"24510","2280002100","PM25-PRI",350.97,"NON-ROAD",1999
"24510","2280002200","PM25-PRI",0.8,"NON-ROAD",1999
"24510","2280003100","PM25-PRI",97.05,"NON-ROAD",1999
"24510","2280003200","PM25-PRI",0.29,"NON-ROAD",1999
"24510","2282005010","PM25-PRI",1.85,"NON-ROAD",1999
"24510","2282005015","PM25-PRI",0.91,"NON-ROAD",1999
"24510","2282010005","PM25-PRI",0.02,"NON-ROAD",1999
"24510","2282020005","PM25-PRI",0.05,"NON-ROAD",1999
"24510","2282020010","PM25-PRI",0,"NON-ROAD",1999
"24510","2285002006","PM25-PRI",4.64,"NON-ROAD",1999
"24510","2285002008","PM25-PRI",0.02,"NON-ROAD",1999
"24510","2285002009","PM25-PRI",4.16,"NON-ROAD",1999
"24510","2285002010","PM25-PRI",1.86,"NON-ROAD",1999
"24510","2285002015","PM25-PRI",1.22,"NON-ROAD",1999
"24510","2285004015","PM25-PRI",0,"NON-ROAD",1999
"24510","2285006015","PM25-PRI",0,"NON-ROAD",1999
"24510","2294000000","PM25-PRI",1043.61,"NONPOINT",1999
"24510","2294000000","PM25-PRI",26.06,"NONPOINT",2002
"24510","220100117B","PM25-PRI",0.01,"ON-ROAD",2002
"24510","220100117T","PM25-PRI",0.0042681471,"ON-ROAD",2002
"24510","220100117X","PM25-PRI",0.01,"ON-ROAD",2002
"24510","220100119B","PM25-PRI",0.01,"ON-ROAD",2002
"24510","220100119T","PM25-PRI",0.0064291857,"ON-ROAD",2002
"24510","220100119X","PM25-PRI",0.01,"ON-ROAD",2002
"24510","220100121B","PM25-PRI",0.0058187723,"ON-ROAD",2002
"24510","220100121T","PM25-PRI",0.002185234,"ON-ROAD",2002
"24510","220100121X","PM25-PRI",0.0066259081,"ON-ROAD",2002
"24510","220100123B","PM25-PRI",2.95,"ON-ROAD",2002
"24510","220100123T","PM25-PRI",1.11,"ON-ROAD",2002
"24510","220100123X","PM25-PRI",3.19,"ON-ROAD",2002
"24510","220100125B","PM25-PRI",0.41,"ON-ROAD",2002
"24510","220100125T","PM25-PRI",0.15,"ON-ROAD",2002
"24510","220100125X","PM25-PRI",0.45,"ON-ROAD",2002
"24510","220100127B","PM25-PRI",3.53,"ON-ROAD",2002
"24510","220100127T","PM25-PRI",1.32,"ON-ROAD",2002
"24510","220100127X","PM25-PRI",4.23,"ON-ROAD",2002
"24510","220100129B","PM25-PRI",2.2,"ON-ROAD",2002
"24510","220100129T","PM25-PRI",0.82,"ON-ROAD",2002
"24510","220100129X","PM25-PRI",2.64,"ON-ROAD",2002
"24510","220100131B","PM25-PRI",0.65,"ON-ROAD",2002
"24510","220100131T","PM25-PRI",0.24,"ON-ROAD",2002
"24510","220100131X","PM25-PRI",0.78,"ON-ROAD",2002
"24510","220100133B","PM25-PRI",1.05,"ON-ROAD",2002
"24510","220100133T","PM25-PRI",0.39,"ON-ROAD",2002
"24510","220100133X","PM25-PRI",1.39,"ON-ROAD",2002
"24510","220102017B","PM25-PRI",0.007416567,"ON-ROAD",2002
"24510","220102017T","PM25-PRI",0.0027785913,"ON-ROAD",2002
"24510","220102017X","PM25-PRI",0.0095158695,"ON-ROAD",2002
"24510","220102019B","PM25-PRI",0.01,"ON-ROAD",2002
"24510","220102019T","PM25-PRI",0.0041847819,"ON-ROAD",2002
"24510","220102019X","PM25-PRI",0.01,"ON-ROAD",2002
"24510","220102021B","PM25-PRI",0.0037984154,"ON-ROAD",2002
"24510","220102021T","PM25-PRI",0.0014230633,"ON-ROAD",2002
"24510","220102021X","PM25-PRI",0.0050188399,"ON-ROAD",2002
"24510","220102023B","PM25-PRI",1.92,"ON-ROAD",2002
"24510","220102023T","PM25-PRI",0.72,"ON-ROAD",2002
"24510","220102023X","PM25-PRI",2.48,"ON-ROAD",2002
"24510","220102025B","PM25-PRI",0.27,"ON-ROAD",2002
"24510","220102025T","PM25-PRI",0.1,"ON-ROAD",2002
"24510","220102025X","PM25-PRI",0.35,"ON-ROAD",2002
"24510","220102027B","PM25-PRI",2.3,"ON-ROAD",2002
"24510","220102027T","PM25-PRI",0.86,"ON-ROAD",2002
"24510","220102027X","PM25-PRI",3.13,"ON-ROAD",2002
"24510","220102029B","PM25-PRI",1.44,"ON-ROAD",2002
"24510","220102029T","PM25-PRI",0.53,"ON-ROAD",2002
"24510","220102029X","PM25-PRI",1.95,"ON-ROAD",2002
"24510","220102031B","PM25-PRI",0.42,"ON-ROAD",2002
"24510","220102031T","PM25-PRI",0.16,"ON-ROAD",2002
"24510","220102031X","PM25-PRI",0.58,"ON-ROAD",2002
"24510","220102033B","PM25-PRI",0.68,"ON-ROAD",2002
"24510","220102033T","PM25-PRI",0.25,"ON-ROAD",2002
"24510","220102033X","PM25-PRI",0.98,"ON-ROAD",2002
"24510","220104017B","PM25-PRI",0.0025547758,"ON-ROAD",2002
"24510","220104017T","PM25-PRI",0.0009580249,"ON-ROAD",2002
"24510","220104017X","PM25-PRI",0.0041587997,"ON-ROAD",2002
"24510","220104019B","PM25-PRI",0.0038504704,"ON-ROAD",2002
"24510","220104019T","PM25-PRI",0.0014439022,"ON-ROAD",2002
"24510","220104019X","PM25-PRI",0.0063773859,"ON-ROAD",2002
"24510","220104021B","PM25-PRI",0.0013085064,"ON-ROAD",2002
"24510","220104021T","PM25-PRI",0.0004906817,"ON-ROAD",2002
"24510","220104021X","PM25-PRI",0.0021672288,"ON-ROAD",2002
"24510","220104023B","PM25-PRI",0.66,"ON-ROAD",2002
"24510","220104023T","PM25-PRI",0.24,"ON-ROAD",2002
"24510","220104023X","PM25-PRI",1.08,"ON-ROAD",2002
"24510","220104025B","PM25-PRI",0.09,"ON-ROAD",2002
"24510","220104025T","PM25-PRI",0.03,"ON-ROAD",2002
"24510","220104025X","PM25-PRI",0.15,"ON-ROAD",2002
"24510","220104027B","PM25-PRI",0.79,"ON-ROAD",2002
"24510","220104027T","PM25-PRI",0.29,"ON-ROAD",2002
"24510","220104027X","PM25-PRI",1.33,"ON-ROAD",2002
"24510","220104029B","PM25-PRI",0.49,"ON-ROAD",2002
"24510","220104029T","PM25-PRI",0.18,"ON-ROAD",2002
"24510","220104029X","PM25-PRI",0.83,"ON-ROAD",2002
"24510","220104031B","PM25-PRI",0.14,"ON-ROAD",2002
"24510","220104031T","PM25-PRI",0.05,"ON-ROAD",2002
"24510","220104031X","PM25-PRI",0.24,"ON-ROAD",2002
"24510","220104033B","PM25-PRI",0.23,"ON-ROAD",2002
"24510","220104033T","PM25-PRI",0.08,"ON-ROAD",2002
"24510","220104033X","PM25-PRI",0.41,"ON-ROAD",2002
"24510","220107017B","PM25-PRI",0.0005447852,"ON-ROAD",2002
"24510","220107017T","PM25-PRI",0.0002238227,"ON-ROAD",2002
"24510","220107017X","PM25-PRI",0.0063873518,"ON-ROAD",2002
"24510","220107019B","PM25-PRI",0.0007506884,"ON-ROAD",2002
"24510","220107019T","PM25-PRI",0.0003083914,"ON-ROAD",2002
"24510","220107019X","PM25-PRI",0.0088013468,"ON-ROAD",2002
"24510","220107021B","PM25-PRI",0.0002251183,"ON-ROAD",2002
"24510","220107021T","PM25-PRI",9.24501e-05,"ON-ROAD",2002
"24510","220107021X","PM25-PRI",0.0026393421,"ON-ROAD",2002
"24510","220107023B","PM25-PRI",0.11,"ON-ROAD",2002
"24510","220107023T","PM25-PRI",0.04,"ON-ROAD",2002
"24510","220107023X","PM25-PRI",1.29,"ON-ROAD",2002
"24510","220107025B","PM25-PRI",0.0082553677,"ON-ROAD",2002
"24510","220107025T","PM25-PRI",0.0033916917,"ON-ROAD",2002
"24510","220107025X","PM25-PRI",0.09,"ON-ROAD",2002
"24510","220107027B","PM25-PRI",0.1,"ON-ROAD",2002
"24510","220107027T","PM25-PRI",0.04,"ON-ROAD",2002
"24510","220107027X","PM25-PRI",1.27,"ON-ROAD",2002
"24510","220107029B","PM25-PRI",0.06,"ON-ROAD",2002
"24510","220107029T","PM25-PRI",0.02,"ON-ROAD",2002
"24510","220107029X","PM25-PRI",0.71,"ON-ROAD",2002
"24510","220107031B","PM25-PRI",0.02,"ON-ROAD",2002
"24510","220107031T","PM25-PRI",0.0086587332,"ON-ROAD",2002
"24510","220107031X","PM25-PRI",0.24,"ON-ROAD",2002
"24510","220107033B","PM25-PRI",0.04,"ON-ROAD",2002
"24510","220107033T","PM25-PRI",0.01,"ON-ROAD",2002
"24510","220107033X","PM25-PRI",0.55,"ON-ROAD",2002
"24510","220108017B","PM25-PRI",0.0002385814,"ON-ROAD",2002
"24510","220108017T","PM25-PRI",4.48407e-05,"ON-ROAD",2002
"24510","220108017X","PM25-PRI",0.0006558844,"ON-ROAD",2002
"24510","220108019B","PM25-PRI",0.000128947,"ON-ROAD",2002
"24510","220108019T","PM25-PRI",2.42352e-05,"ON-ROAD",2002
"24510","220108019X","PM25-PRI",0.000357247,"ON-ROAD",2002
"24510","220108021B","PM25-PRI",0.000128947,"ON-ROAD",2002
"24510","220108021T","PM25-PRI",2.42352e-05,"ON-ROAD",2002
"24510","220108021X","PM25-PRI",0.000357247,"ON-ROAD",2002
"24510","220108023B","PM25-PRI",0.05,"ON-ROAD",2002
"24510","220108023T","PM25-PRI",0.01,"ON-ROAD",2002
"24510","220108023X","PM25-PRI",0.15,"ON-ROAD",2002
"24510","220108025B","PM25-PRI",0.0014615223,"ON-ROAD",2002
"24510","220108025T","PM25-PRI",0.0002747518,"ON-ROAD",2002
"24510","220108025X","PM25-PRI",0.0040184911,"ON-ROAD",2002
"24510","220108027B","PM25-PRI",0.01,"ON-ROAD",2002
"24510","220108027T","PM25-PRI",0.0035031646,"ON-ROAD",2002
"24510","220108027X","PM25-PRI",0.05,"ON-ROAD",2002
"24510","220108029B","PM25-PRI",0.01,"ON-ROAD",2002
"24510","220108029T","PM25-PRI",0.0019071438,"ON-ROAD",2002
"24510","220108029X","PM25-PRI",0.02,"ON-ROAD",2002
"24510","220108031B","PM25-PRI",0.0060180689,"ON-ROAD",2002
"24510","220108031T","PM25-PRI",0.0011313564,"ON-ROAD",2002
"24510","220108031X","PM25-PRI",0.01,"ON-ROAD",2002
"24510","220108033B","PM25-PRI",0.0068348068,"ON-ROAD",2002
"24510","220108033T","PM25-PRI",0.0012848976,"ON-ROAD",2002
"24510","220108033X","PM25-PRI",0.01,"ON-ROAD",2002
"24510","223000117B","PM25-PRI",3.00316e-05,"ON-ROAD",2002
